release_id,hospital_id,version,rollout_percentage,action
R022,H021,v2.23,50,CONTINUE
R022,H021,v2.23,100,CONTINUE
R022,H022,v2.23,5,CONTINUE
R022,H022,v2.23,25,CONTINUE
R022,H022,v2.23,50,CONTINUE
R022,H022,v2.23,100,CONTINUE
R022,H023,v2.23,5,CONTINUE
R022,H023,v2.23,25,CONTINUE
R022,H023,v2.23,50,CONTINUE
R022,H023,v2.23,100,CONTINUE
R022,H024,v2.23,5,CONTINUE
R022,H024,v2.23,25,CONTINUE
R022,H024,v2.23,50,CONTINUE
R022,H024,v2.23,100,CONTINUE
R022,H025,v2.23,5,CONTINUE
R022,H025,v2.23,25,CONTINUE
R022,H025,v2.23,50,CONTINUE
R022,H025,v2.23,100,CONTINUE
R022,H026,v2.23,5,CONTINUE
R022,H026,v2.23,25,CONTINUE
R022,H026,v2.23,50,CONTINUE
R022,H026,v2.23,100,CONTINUE
R022,H027,v2.23,5,CONTINUE
R022,H027,v2.23,25,CONTINUE
R022,H027,v2.23,50,CONTINUE
R022,H027,v2.23,100,CONTINUE
R022,H028,v2.23,5,CONTINUE
R022,H028,v2.23,25,CONTINUE
R022,H028,v2.23,50,CONTINUE
R022,H028,v2.23,100,CONTINUE
R022,H029,v2.23,5,CONTINUE
R022,H029,v2.23,25,CONTINUE
R022,H029,v2.23,50,CONTINUE
R022,H029,v2.23,100,CONTINUE
R022,H030,v2.23,5,CONTINUE
R022,H030,v2.23,25,CONTINUE
R022,H030,v2.23,50,CONTINUE
R022,H030,v2.23,100,CONTINUE
R022,H031,v2.23,5,STOP
R022,H032,v2.23,5,CONTINUE
R022,H032,v2.23,25,CONTINUE
R022,H032,v2.23,50,CONTINUE
R022,H032,v2.23,100,CONTINUE
R022,H033,v2.23,5,CONTINUE
R022,H033,v2.23,25,CONTINUE
R022,H033,v2.23,50,CONTINUE
R022,H033,v2.23,100,CONTINUE
R022,H034,v2.23,5,CONTINUE
R022,H034,v2.23,25,CONTINUE
R022,H034,v2.23,50,CONTINUE
R022,H034,v2.23,100,CONTINUE
R022,H035,v2.23,5,CONTINUE
R022,H035,v2.23,25,CONTINUE
R022,H035,v2.23,50,CONTINUE
R022,H035,v2.23,100,CONTINUE
R022,H036,v2.23,5,CONTINUE
R022,H036,v2.23,25,CONTINUE
R022,H036,v2.23,50,CONTINUE
R022,H036,v2.23,100,CONTINUE
R022,H037,v2.23,5,STOP
R022,H038,v2.23,5,CONTINUE
R022,H038,v2.23,25,CONTINUE
R022,H038,v2.23,50,CONTINUE
R022,H038,v2.23,100,CONTINUE
R022,H039,v2.23,5,CONTINUE
R022,H039,v2.23,25,CONTINUE
R022,H039,v2.23,50,CONTINUE
R022,H039,v2.23,100,CONTINUE
R022,H040,v2.23,5,CONTINUE
R022,H040,v2.23,25,CONTINUE
R022,H040,v2.23,50,CONTINUE
R022,H040,v2.23,100,CONTINUE
R022,H041,v2.23,5,CONTINUE
R022,H041,v2.23,25,CONTINUE
R022,H041,v2.23,50,CONTINUE
R022,H041,v2.23,100,CONTINUE
R022,H042,v2.23,5,CONTINUE
R022,H042,v2.23,25,CONTINUE
R022,H042,v2.23,50,CONTINUE
R022,H042,v2.23,100,CONTINUE
R022,H043,v2.23,5,CONTINUE
R022,H043,v2.23,25,CONTINUE
R022,H043,v2.23,50,CONTINUE
R022,H043,v2.23,100,CONTINUE
R022,H044,v2.23,5,CONTINUE
R022,H044,v2.23,25,CONTINUE
R022,H044,v2.23,50,CONTINUE
R022,H044,v2.23,100,CONTINUE
R022,H045,v2.23,5,CONTINUE
R022,H045,v2.23,25,CONTINUE
R022,H045,v2.23,50,CONTINUE
R022,H045,v2.23,100,CONTINUE
R022,H046,v2.23,5,CONTINUE
R022,H046,v2.23,25,CONTINUE
R022,H046,v2.23,50,CONTINUE
R022,H046,v2.23,100,CONTINUE
R022,H047,v2.23,5,CONTINUE
R022,H047,v2.23,25,CONTINUE
R022,H047,v2.23,50,CONTINUE
R022,H047,v2.23,100,CONTINUE
R022,H048,v2.23,5,STOP
R022,H049,v2.23,5,CONTINUE
R022,H049,v2.23,25,CONTINUE
R022,H049,v2.23,50,CONTINUE
R022,H049,v2.23,100,CONTINUE
R022,H050,v2.23,5,CONTINUE
R022,H050,v2.23,25,CONTINUE
R022,H050,v2.23,50,CONTINUE
R022,H050,v2.23,100,CONTINUE
R023,H001,v2.24,5,CONTINUE
R023,H001,v2.24,25,CONTINUE
R023,H001,v2.24,50,CONTINUE
R023,H001,v2.24,100,CONTINUE
R023,H002,v2.24,5,CONTINUE
R023,H002,v2.24,25,CONTINUE
R023,H002,v2.24,50,CONTINUE
R023,H002,v2.24,100,CONTINUE
R023,H003,v2.24,5,CONTINUE
R023,H003,v2.24,25,CONTINUE
R023,H003,v2.24,50,CONTINUE
R023,H003,v2.24,100,CONTINUE
R023,H004,v2.24,5,HOLD
R023,H005,v2.24,5,CONTINUE
R023,H005,v2.24,25,CONTINUE
R023,H005,v2.24,50,CONTINUE
R023,H005,v2.24,100,CONTINUE
R023,H006,v2.24,5,CONTINUE
R023,H006,v2.24,25,CONTINUE
R023,H006,v2.24,50,CONTINUE
R023,H006,v2.24,100,CONTINUE
R023,H007,v2.24,5,CONTINUE
R023,H007,v2.24,25,CONTINUE
R023,H007,v2.24,50,CONTINUE
R023,H007,v2.24,100,CONTINUE
R023,H008,v2.24,5,STOP
R023,H009,v2.24,5,CONTINUE
R023,H009,v2.24,25,CONTINUE
R023,H009,v2.24,50,CONTINUE
R023,H009,v2.24,100,CONTINUE
R023,H010,v2.24,5,CONTINUE
R023,H010,v2.24,25,CONTINUE
R023,H010,v2.24,50,CONTINUE
R023,H010,v2.24,100,CONTINUE
R023,H011,v2.24,5,CONTINUE
R023,H011,v2.24,25,CONTINUE
R023,H011,v2.24,50,CONTINUE
R023,H011,v2.24,100,CONTINUE
R023,H012,v2.24,5,CONTINUE
R023,H012,v2.24,25,CONTINUE
R023,H012,v2.24,50,CONTINUE
R023,H012,v2.24,100,CONTINUE
R023,H013,v2.24,5,CONTINUE
R023,H013,v2.24,25,CONTINUE
R023,H013,v2.24,50,CONTINUE
R023,H013,v2.24,100,CONTINUE
R023,H014,v2.24,5,CONTINUE
R023,H014,v2.24,25,CONTINUE
R023,H014,v2.24,50,CONTINUE
R023,H014,v2.24,100,CONTINUE
R023,H015,v2.24,5,CONTINUE
R023,H015,v2.24,25,CONTINUE
R023,H015,v2.24,50,CONTINUE
R023,H015,v2.24,100,CONTINUE
R023,H016,v2.24,5,CONTINUE
R023,H016,v2.24,25,CONTINUE
R023,H016,v2.24,50,CONTINUE
R023,H016,v2.24,100,CONTINUE
R023,H017,v2.24,5,HOLD
R023,H018,v2.24,5,CONTINUE
R023,H018,v2.24,25,CONTINUE
R023,H018,v2.24,50,CONTINUE
R023,H018,v2.24,100,CONTINUE
R023,H019,v2.24,5,CONTINUE
R023,H019,v2.24,25,CONTINUE
R023,H019,v2.24,50,CONTINUE
R023,H019,v2.24,100,CONTINUE
R023,H020,v2.24,5,STOP
R023,H021,v2.24,5,CONTINUE
R023,H021,v2.24,25,CONTINUE
R023,H021,v2.24,50,CONTINUE
R023,H021,v2.24,100,CONTINUE
R023,H022,v2.24,5,CONTINUE
R023,H022,v2.24,25,CONTINUE
R023,H022,v2.24,50,CONTINUE
R023,H022,v2.24,100,CONTINUE
R023,H023,v2.24,5,CONTINUE
R023,H023,v2.24,25,CONTINUE
R023,H023,v2.24,50,CONTINUE
R023,H023,v2.24,100,CONTINUE
R023,H024,v2.24,5,CONTINUE
R023,H024,v2.24,25,CONTINUE
R023,H024,v2.24,50,CONTINUE
R023,H024,v2.24,100,CONTINUE
R023,H025,v2.24,5,CONTINUE
R023,H025,v2.24,25,CONTINUE
R023,H025,v2.24,50,CONTINUE
R023,H025,v2.24,100,CONTINUE
R023,H026,v2.24,5,CONTINUE
R023,H026,v2.24,25,CONTINUE
R023,H026,v2.24,50,CONTINUE
R023,H026,v2.24,100,CONTINUE
R023,H027,v2.24,5,CONTINUE
R023,H027,v2.24,25,CONTINUE
R023,H027,v2.24,50,CONTINUE
R023,H027,v2.24,100,CONTINUE
R023,H028,v2.24,5,CONTINUE
R023,H028,v2.24,25,CONTINUE
R023,H028,v2.24,50,CONTINUE
R023,H028,v2.24,100,CONTINUE
R023,H029,v2.24,5,CONTINUE
R023,H029,v2.24,25,CONTINUE
R023,H029,v2.24,50,CONTINUE
R023,H029,v2.24,100,CONTINUE
R023,H030,v2.24,5,CONTINUE
R023,H030,v2.24,25,CONTINUE
R023,H030,v2.24,50,CONTINUE
R023,H030,v2.24,100,CONTINUE
R023,H031,v2.24,5,CONTINUE
R023,H031,v2.24,25,CONTINUE
R023,H031,v2.24,50,CONTINUE
R023,H031,v2.24,100,CONTINUE
R023,H032,v2.24,5,CONTINUE
R023,H032,v2.24,25,CONTINUE
R023,H032,v2.24,50,CONTINUE
R023,H032,v2.24,100,CONTINUE
R023,H033,v2.24,5,CONTINUE
R023,H033,v2.24,25,CONTINUE
R023,H033,v2.24,50,CONTINUE
R023,H033,v2.24,100,CONTINUE
R023,H034,v2.24,5,CONTINUE
R023,H034,v2.24,25,CONTINUE
R023,H034,v2.24,50,CONTINUE
R023,H034,v2.24,100,CONTINUE
R023,H035,v2.24,5,CONTINUE
R023,H035,v2.24,25,CONTINUE
R023,H035,v2.24,50,CONTINUE
R023,H035,v2.24,100,CONTINUE
R023,H036,v2.24,5,CONTINUE
R023,H036,v2.24,25,CONTINUE
R023,H036,v2.24,50,CONTINUE
R023,H036,v2.24,100,CONTINUE
R023,H037,v2.24,5,CONTINUE
R023,H037,v2.24,25,CONTINUE
R023,H037,v2.24,50,CONTINUE
R023,H037,v2.24,100,CONTINUE
R023,H038,v2.24,5,CONTINUE
R023,H038,v2.24,25,CONTINUE
R023,H038,v2.24,50,CONTINUE
R023,H038,v2.24,100,CONTINUE
R023,H039,v2.24,5,CONTINUE
R023,H039,v2.24,25,CONTINUE
R023,H039,v2.24,50,CONTINUE
R023,H039,v2.24,100,CONTINUE
R023,H040,v2.24,5,CONTINUE
R023,H040,v2.24,25,CONTINUE
R023,H040,v2.24,50,CONTINUE
R023,H040,v2.24,100,CONTINUE
R023,H041,v2.24,5,CONTINUE
R023,H041,v2.24,25,CONTINUE
R023,H041,v2.24,50,CONTINUE
R023,H041,v2.24,100,CONTINUE
R023,H042,v2.24,5,CONTINUE
R023,H042,v2.24,25,CONTINUE
R023,H042,v2.24,50,CONTINUE
R023,H042,v2.24,100,CONTINUE
R023,H043,v2.24,5,CONTINUE
R023,H043,v2.24,25,CONTINUE
R023,H043,v2.24,50,CONTINUE
R023,H043,v2.24,100,CONTINUE
R023,H044,v2.24,5,CONTINUE
R023,H044,v2.24,25,CONTINUE
R023,H044,v2.24,50,CONTINUE
R023,H044,v2.24,100,CONTINUE
R023,H045,v2.24,5,CONTINUE
R023,H045,v2.24,25,CONTINUE
R023,H045,v2.24,50,CONTINUE
R023,H045,v2.24,100,CONTINUE
R023,H046,v2.24,5,CONTINUE
R023,H046,v2.24,25,CONTINUE
R023,H046,v2.24,50,CONTINUE
R023,H046,v2.24,100,CONTINUE
R023,H047,v2.24,5,CONTINUE
R023,H047,v2.24,25,CONTINUE
R023,H047,v2.24,50,CONTINUE
R023,H047,v2.24,100,CONTINUE
R023,H048,v2.24,5,CONTINUE
R023,H048,v2.24,25,CONTINUE
R023,H048,v2.24,50,CONTINUE
R023,H048,v2.24,100,CONTINUE
R023,H049,v2.24,5,CONTINUE
R023,H049,v2.24,25,CONTINUE
R023,H049,v2.24,50,CONTINUE
R023,H049,v2.24,100,CONTINUE
R023,H050,v2.24,5,CONTINUE
R023,H050,v2.24,25,CONTINUE
R023,H050,v2.24,50,CONTINUE
R023,H050,v2.24,100,CONTINUE
R024,H001,v2.25,5,CONTINUE
R024,H001,v2.25,25,CONTINUE
R024,H001,v2.25,50,CONTINUE
R024,H001,v2.25,100,CONTINUE
R024,H002,v2.25,5,CONTINUE
R024,H002,v2.25,25,CONTINUE
R024,H002,v2.25,50,CONTINUE
R024,H002,v2.25,100,CONTINUE
R024,H003,v2.25,5,CONTINUE
R024,H003,v2.25,25,CONTINUE
R024,H003,v2.25,50,CONTINUE
R024,H003,v2.25,100,CONTINUE
R024,H004,v2.25,5,STOP
R024,H005,v2.25,5,CONTINUE
R024,H005,v2.25,25,CONTINUE
R024,H005,v2.25,50,CONTINUE
R024,H005,v2.25,100,CONTINUE
R024,H006,v2.25,5,CONTINUE
R024,H006,v2.25,25,CONTINUE
R024,H006,v2.25,50,CONTINUE
R024,H006,v2.25,100,CONTINUE
R024,H007,v2.25,5,CONTINUE
R024,H007,v2.25,25,CONTINUE
R024,H007,v2.25,50,CONTINUE
R024,H007,v2.25,100,CONTINUE
R024,H008,v2.25,5,CONTINUE
R024,H008,v2.25,25,CONTINUE
R024,H008,v2.25,50,CONTINUE
R024,H008,v2.25,100,CONTINUE
R024,H009,v2.25,5,CONTINUE
R024,H009,v2.25,25,CONTINUE
R024,H009,v2.25,50,CONTINUE
R024,H009,v2.25,100,CONTINUE
R024,H010,v2.25,5,STOP
R024,H011,v2.25,5,CONTINUE
R024,H011,v2.25,25,CONTINUE
R024,H011,v2.25,50,CONTINUE
R024,H011,v2.25,100,CONTINUE
R024,H012,v2.25,5,CONTINUE
R024,H012,v2.25,25,CONTINUE
R024,H012,v2.25,50,CONTINUE
R024,H012,v2.25,100,CONTINUE
R024,H013,v2.25,5,CONTINUE
R024,H013,v2.25,25,CONTINUE
R024,H013,v2.25,50,CONTINUE
R024,H013,v2.25,100,CONTINUE
R024,H014,v2.25,5,CONTINUE
R024,H014,v2.25,25,CONTINUE
R024,H014,v2.25,50,CONTINUE
R024,H014,v2.25,100,CONTINUE
R024,H015,v2.25,5,CONTINUE
R024,H015,v2.25,25,CONTINUE
R024,H015,v2.25,50,CONTINUE
R024,H015,v2.25,100,CONTINUE
R024,H016,v2.25,5,CONTINUE
R024,H016,v2.25,25,CONTINUE
R024,H016,v2.25,50,CONTINUE
R024,H016,v2.25,100,CONTINUE
R024,H017,v2.25,5,CONTINUE
R024,H017,v2.25,25,CONTINUE
R024,H017,v2.25,50,CONTINUE
R024,H017,v2.25,100,CONTINUE
R024,H018,v2.25,5,CONTINUE
R024,H018,v2.25,25,CONTINUE
R024,H018,v2.25,50,CONTINUE
R024,H018,v2.25,100,CONTINUE
R024,H019,v2.25,5,CONTINUE
R024,H019,v2.25,25,CONTINUE
R024,H019,v2.25,50,CONTINUE
R024,H019,v2.25,100,CONTINUE
R024,H020,v2.25,5,CONTINUE
R024,H020,v2.25,25,CONTINUE
R024,H020,v2.25,50,CONTINUE
R024,H020,v2.25,100,CONTINUE
R024,H021,v2.25,5,CONTINUE
R024,H021,v2.25,25,CONTINUE
R024,H021,v2.25,50,CONTINUE
R024,H021,v2.25,100,CONTINUE
R024,H022,v2.25,5,CONTINUE
R024,H022,v2.25,25,CONTINUE
R024,H022,v2.25,50,CONTINUE
R024,H022,v2.25,100,CONTINUE
R024,H023,v2.25,5,CONTINUE
R024,H023,v2.25,25,CONTINUE
R024,H023,v2.25,50,CONTINUE
R024,H023,v2.25,100,CONTINUE
R024,H024,v2.25,5,CONTINUE
R024,H024,v2.25,25,CONTINUE
R024,H024,v2.25,50,CONTINUE
R024,H024,v2.25,100,CONTINUE
R024,H025,v2.25,5,CONTINUE
R024,H025,v2.25,25,CONTINUE
R024,H025,v2.25,50,CONTINUE
R024,H025,v2.25,100,CONTINUE
R024,H026,v2.25,5,CONTINUE
R024,H026,v2.25,25,CONTINUE
R024,H026,v2.25,50,CONTINUE
R024,H026,v2.25,100,CONTINUE
R024,H027,v2.25,5,CONTINUE
R024,H027,v2.25,25,CONTINUE
R024,H027,v2.25,50,CONTINUE
R024,H027,v2.25,100,CONTINUE
R024,H028,v2.25,5,CONTINUE
R024,H028,v2.25,25,CONTINUE
R024,H028,v2.25,50,CONTINUE
R024,H028,v2.25,100,CONTINUE
R024,H029,v2.25,5,CONTINUE
R024,H029,v2.25,25,CONTINUE
R024,H029,v2.25,50,CONTINUE
R024,H029,v2.25,100,CONTINUE
R024,H030,v2.25,5,CONTINUE
R024,H030,v2.25,25,CONTINUE
R024,H030,v2.25,50,CONTINUE
R024,H030,v2.25,100,CONTINUE
R024,H031,v2.25,5,CONTINUE
R024,H031,v2.25,25,CONTINUE
R024,H031,v2.25,50,CONTINUE
R024,H031,v2.25,100,CONTINUE
R024,H032,v2.25,5,CONTINUE
R024,H032,v2.25,25,CONTINUE
R024,H032,v2.25,50,CONTINUE
R024,H032,v2.25,100,CONTINUE
R024,H033,v2.25,5,CONTINUE
R024,H033,v2.25,25,CONTINUE
R024,H033,v2.25,50,CONTINUE
R024,H033,v2.25,100,CONTINUE
R024,H034,v2.25,5,CONTINUE
R024,H034,v2.25,25,CONTINUE
R024,H034,v2.25,50,CONTINUE
R024,H034,v2.25,100,CONTINUE
R024,H035,v2.25,5,CONTINUE
R024,H035,v2.25,25,CONTINUE
R024,H035,v2.25,50,CONTINUE
R024,H035,v2.25,100,CONTINUE
R024,H036,v2.25,5,CONTINUE
R024,H036,v2.25,25,CONTINUE
R024,H036,v2.25,50,CONTINUE
R024,H036,v2.25,100,CONTINUE
R024,H037,v2.25,5,CONTINUE
R024,H037,v2.25,25,CONTINUE
R024,H037,v2.25,50,CONTINUE
R024,H037,v2.25,100,CONTINUE
R024,H038,v2.25,5,CONTINUE
R024,H038,v2.25,25,CONTINUE
R024,H038,v2.25,50,CONTINUE
R024,H038,v2.25,100,CONTINUE
R024,H039,v2.25,5,CONTINUE
R024,H039,v2.25,25,CONTINUE
R024,H039,v2.25,50,CONTINUE
R024,H039,v2.25,100,CONTINUE
R024,H040,v2.25,5,CONTINUE
R024,H040,v2.25,25,CONTINUE
R024,H040,v2.25,50,CONTINUE
R024,H040,v2.25,100,CONTINUE
R024,H041,v2.25,5,CONTINUE
R024,H041,v2.25,25,CONTINUE
R024,H041,v2.25,50,CONTINUE
R024,H041,v2.25,100,CONTINUE
R024,H042,v2.25,5,CONTINUE
R024,H042,v2.25,25,CONTINUE
R024,H042,v2.25,50,CONTINUE
R024,H042,v2.25,100,CONTINUE
R024,H043,v2.25,5,CONTINUE
R024,H043,v2.25,25,CONTINUE
R024,H043,v2.25,50,CONTINUE
R024,H043,v2.25,100,CONTINUE
R024,H044,v2.25,5,CONTINUE
R024,H044,v2.25,25,CONTINUE
R024,H044,v2.25,50,CONTINUE
R024,H044,v2.25,100,CONTINUE
R024,H045,v2.25,5,CONTINUE
R024,H045,v2.25,25,CONTINUE
R024,H045,v2.25,50,CONTINUE
R024,H045,v2.25,100,CONTINUE
R024,H046,v2.25,5,CONTINUE
R024,H046,v2.25,25,CONTINUE
R024,H046,v2.25,50,CONTINUE
R024,H046,v2.25,100,CONTINUE
R024,H047,v2.25,5,CONTINUE
R024,H047,v2.25,25,CONTINUE
R024,H047,v2.25,50,CONTINUE
R024,H047,v2.25,100,CONTINUE
R024,H048,v2.25,5,CONTINUE
R024,H048,v2.25,25,CONTINUE
R024,H048,v2.25,50,CONTINUE
R024,H048,v2.25,100,CONTINUE
R024,H049,v2.25,5,CONTINUE
R024,H049,v2.25,25,CONTINUE
R024,H049,v2.25,50,CONTINUE
R024,H049,v2.25,100,CONTINUE
R024,H050,v2.25,5,CONTINUE
R024,H050,v2.25,25,CONTINUE
R024,H050,v2.25,50,CONTINUE
R024,H050,v2.25,100,CONTINUE
R025,H001,v2.26,5,HOLD
R025,H002,v2.26,5,CONTINUE
R025,H002,v2.26,25,CONTINUE
R025,H002,v2.26,50,CONTINUE
R025,H002,v2.26,100,CONTINUE
R025,H003,v2.26,5,CONTINUE
R025,H003,v2.26,25,CONTINUE
R025,H003,v2.26,50,CONTINUE
R025,H003,v2.26,100,CONTINUE
R025,H004,v2.26,5,CONTINUE
R025,H004,v2.26,25,CONTINUE
R025,H004,v2.26,50,CONTINUE
R025,H004,v2.26,100,CONTINUE
R025,H005,v2.26,5,CONTINUE
R025,H005,v2.26,25,CONTINUE
R025,H005,v2.26,50,CONTINUE
R025,H005,v2.26,100,CONTINUE
R025,H006,v2.26,5,HOLD
R025,H007,v2.26,5,CONTINUE
R025,H007,v2.26,25,CONTINUE
R025,H007,v2.26,50,CONTINUE
R025,H007,v2.26,100,CONTINUE
R025,H008,v2.26,5,HOLD
R025,H009,v2.26,5,CONTINUE
R025,H009,v2.26,25,CONTINUE
R025,H009,v2.26,50,CONTINUE
R025,H009,v2.26,100,CONTINUE
R025,H010,v2.26,5,HOLD
R025,H011,v2.26,5,STOP
R025,H012,v2.26,5,CONTINUE
R025,H012,v2.26,25,CONTINUE
R025,H012,v2.26,50,CONTINUE
R025,H012,v2.26,100,CONTINUE
R025,H013,v2.26,5,CONTINUE
R025,H013,v2.26,25,CONTINUE
R025,H013,v2.26,50,CONTINUE
R025,H013,v2.26,100,CONTINUE
R025,H014,v2.26,5,STOP
R025,H015,v2.26,5,CONTINUE
R025,H015,v2.26,25,CONTINUE
R025,H015,v2.26,50,CONTINUE
R025,H015,v2.26,100,CONTINUE
R025,H016,v2.26,5,CONTINUE
R025,H016,v2.26,25,CONTINUE
R025,H016,v2.26,50,CONTINUE
R025,H016,v2.26,100,CONTINUE
R025,H017,v2.26,5,CONTINUE
R025,H017,v2.26,25,CONTINUE
R025,H017,v2.26,50,CONTINUE
R025,H017,v2.26,100,CONTINUE
R025,H018,v2.26,5,CONTINUE
R025,H018,v2.26,25,CONTINUE
R025,H018,v2.26,50,CONTINUE
R025,H018,v2.26,100,CONTINUE
R025,H019,v2.26,5,HOLD
R025,H020,v2.26,5,CONTINUE
R025,H020,v2.26,25,CONTINUE
R025,H020,v2.26,50,CONTINUE
R025,H020,v2.26,100,CONTINUE
R025,H021,v2.26,5,CONTINUE
R025,H021,v2.26,25,CONTINUE
R025,H021,v2.26,50,CONTINUE
R025,H021,v2.26,100,CONTINUE
R025,H022,v2.26,5,CONTINUE
R025,H022,v2.26,25,CONTINUE
R025,H022,v2.26,50,CONTINUE
R025,H022,v2.26,100,CONTINUE
R025,H023,v2.26,5,CONTINUE
R025,H023,v2.26,25,CONTINUE
R025,H023,v2.26,50,CONTINUE
R025,H023,v2.26,100,CONTINUE
R025,H024,v2.26,5,CONTINUE
R025,H024,v2.26,25,CONTINUE
R025,H024,v2.26,50,CONTINUE
R025,H024,v2.26,100,CONTINUE
R025,H025,v2.26,5,CONTINUE
R025,H025,v2.26,25,CONTINUE
R025,H025,v2.26,50,CONTINUE
R025,H025,v2.26,100,CONTINUE
R025,H026,v2.26,5,CONTINUE
R025,H026,v2.26,25,CONTINUE
R025,H026,v2.26,50,CONTINUE
R025,H026,v2.26,100,CONTINUE
R025,H027,v2.26,5,HOLD
R025,H028,v2.26,5,CONTINUE
R025,H028,v2.26,25,CONTINUE
R025,H028,v2.26,50,CONTINUE
R025,H028,v2.26,100,CONTINUE
R025,H029,v2.26,5,CONTINUE
R025,H029,v2.26,25,CONTINUE
R025,H029,v2.26,50,CONTINUE
R025,H029,v2.26,100,CONTINUE
R025,H030,v2.26,5,CONTINUE
R025,H030,v2.26,25,CONTINUE
R025,H030,v2.26,50,CONTINUE
R025,H030,v2.26,100,CONTINUE
R025,H031,v2.26,5,CONTINUE
R025,H031,v2.26,25,CONTINUE
R025,H031,v2.26,50,CONTINUE
R025,H031,v2.26,100,CONTINUE
R025,H032,v2.26,5,CONTINUE
R025,H032,v2.26,25,CONTINUE
R025,H032,v2.26,50,CONTINUE
R025,H032,v2.26,100,CONTINUE
R025,H033,v2.26,5,CONTINUE
R025,H033,v2.26,25,CONTINUE
R025,H033,v2.26,50,CONTINUE
R025,H033,v2.26,100,CONTINUE
R025,H034,v2.26,5,CONTINUE
R025,H034,v2.26,25,CONTINUE
R025,H034,v2.26,50,CONTINUE
R025,H034,v2.26,100,CONTINUE
R025,H035,v2.26,5,CONTINUE
R025,H035,v2.26,25,CONTINUE
R025,H035,v2.26,50,CONTINUE
R025,H035,v2.26,100,CONTINUE
R025,H036,v2.26,5,CONTINUE
R025,H036,v2.26,25,CONTINUE
R025,H036,v2.26,50,CONTINUE
R025,H036,v2.26,100,CONTINUE
R025,H037,v2.26,5,CONTINUE
R025,H037,v2.26,25,CONTINUE
R025,H037,v2.26,50,CONTINUE
R025,H037,v2.26,100,CONTINUE
R025,H038,v2.26,5,CONTINUE
R025,H038,v2.26,25,CONTINUE
R025,H038,v2.26,50,CONTINUE
R025,H038,v2.26,100,CONTINUE
R025,H039,v2.26,5,HOLD
R025,H040,v2.26,5,CONTINUE
R025,H040,v2.26,25,CONTINUE
R025,H040,v2.26,50,CONTINUE
R025,H040,v2.26,100,CONTINUE
R025,H041,v2.26,5,CONTINUE
R025,H041,v2.26,25,CONTINUE
R025,H041,v2.26,50,CONTINUE
R025,H041,v2.26,100,CONTINUE
R025,H042,v2.26,5,CONTINUE
R025,H042,v2.26,25,CONTINUE
R025,H042,v2.26,50,CONTINUE
R025,H042,v2.26,100,CONTINUE
R025,H043,v2.26,5,CONTINUE
R025,H043,v2.26,25,CONTINUE
R025,H043,v2.26,50,CONTINUE
R025,H043,v2.26,100,CONTINUE
R025,H044,v2.26,5,CONTINUE
R025,H044,v2.26,25,CONTINUE
R025,H044,v2.26,50,CONTINUE
R025,H044,v2.26,100,CONTINUE
R025,H045,v2.26,5,CONTINUE
R025,H045,v2.26,25,CONTINUE
R025,H045,v2.26,50,CONTINUE
R025,H045,v2.26,100,CONTINUE
R025,H046,v2.26,5,CONTINUE
R025,H046,v2.26,25,CONTINUE
R025,H046,v2.26,50,CONTINUE
R025,H046,v2.26,100,CONTINUE
R025,H047,v2.26,5,CONTINUE
R025,H047,v2.26,25,CONTINUE
R025,H047,v2.26,50,CONTINUE
R025,H047,v2.26,100,CONTINUE
R025,H048,v2.26,5,CONTINUE
R025,H048,v2.26,25,CONTINUE
R025,H048,v2.26,50,CONTINUE
R025,H048,v2.26,100,CONTINUE
R025,H049,v2.26,5,HOLD
R025,H050,v2.26,5,CONTINUE
R025,H050,v2.26,25,CONTINUE
R025,H050,v2.26,50,CONTINUE
R025,H050,v2.26,100,CONTINUE
R026,H001,v2.27,5,STOP
R026,H002,v2.27,5,STOP
R026,H003,v2.27,5,HOLD
R026,H004,v2.27,5,STOP
R026,H005,v2.27,5,STOP
R026,H006,v2.27,5,STOP
R026,H007,v2.27,5,STOP
R026,H008,v2.27,5,STOP
R026,H009,v2.27,5,STOP
R026,H010,v2.27,5,HOLD
R026,H011,v2.27,5,STOP
R026,H012,v2.27,5,STOP
R026,H013,v2.27,5,STOP
R026,H014,v2.27,5,STOP
R026,H015,v2.27,5,STOP
R026,H016,v2.27,5,STOP
R026,H017,v2.27,5,STOP
R026,H018,v2.27,5,STOP
R026,H019,v2.27,5,STOP
R026,H020,v2.27,5,STOP
R026,H021,v2.27,5,STOP
R026,H022,v2.27,5,STOP
R026,H023,v2.27,5,STOP
R026,H024,v2.27,5,STOP
R026,H025,v2.27,5,STOP
R026,H026,v2.27,5,STOP
R026,H027,v2.27,5,STOP
R026,H028,v2.27,5,STOP
R026,H029,v2.27,5,STOP
R026,H030,v2.27,5,STOP
R026,H031,v2.27,5,STOP
R026,H032,v2.27,5,STOP
R026,H033,v2.27,5,STOP
R026,H034,v2.27,5,STOP
R026,H035,v2.27,5,STOP
R026,H036,v2.27,5,STOP
R026,H037,v2.27,5,STOP
R026,H038,v2.27,5,STOP
R026,H039,v2.27,5,STOP
R026,H040,v2.27,5,STOP
R026,H041,v2.27,5,STOP
R026,H042,v2.27,5,STOP
R026,H043,v2.27,5,STOP
R026,H044,v2.27,5,STOP
R026,H045,v2.27,5,STOP
R026,H046,v2.27,5,STOP
R026,H047,v2.27,5,STOP
