release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful
R030,H033,v2.31,5,70.26,64.92,5.7,739.44,13.18,1.76,219.52,7.26,SUCCESS,True
R030,H034,v2.31,25,69.19,75.12,5.46,553.5,27.4,1.28,198.64,10.25,SUCCESS,True
R030,H035,v2.31,50,87.14,84.2,6.24,573.48,0.78,1.77,130.96,9.34,SUCCESS,True
R030,H036,v2.31,50,76.0,71.27,7.3,629.07,23.31,1.29,105.4,6.15,ROLLED_BACK,True
R030,H037,v2.31,25,78.86,70.35,8.08,742.22,11.3,0.92,214.41,10.17,ROLLED_BACK,True
R030,H038,v2.31,50,86.27,66.21,11.46,411.51,7.69,1.99,108.09,5.0,ROLLED_BACK,True
R030,H039,v2.31,5,70.75,91.2,9.75,740.92,10.08,1.33,135.69,8.75,FAILED,True
R030,H040,v2.31,5,73.08,69.81,11.7,793.39,4.46,1.75,113.73,6.41,SUCCESS,True
R030,H041,v2.31,10,89.37,77.81,6.37,464.72,7.34,1.67,212.31,10.25,SUCCESS,True
R030,H042,v2.31,10,89.74,81.24,8.28,701.99,22.32,1.59,150.0,11.49,SUCCESS,True
R030,H043,v2.31,10,76.54,80.15,5.73,742.98,23.16,1.52,169.83,8.66,SUCCESS,True
R030,H044,v2.31,25,82.02,66.11,5.3,479.07,23.84,0.55,147.3,7.37,FAILED,True
R030,H045,v2.31,5,70.6,78.48,7.34,411.54,13.37,1.74,167.68,5.87,FAILED,True
R030,H046,v2.31,5,76.11,66.18,5.62,588.08,2.41,1.08,232.49,5.89,SUCCESS,True
R030,H047,v2.31,25,78.2,72.77,9.4,692.15,6.4,0.58,112.12,7.59,SUCCESS,True
R030,H048,v2.31,50,60.87,72.34,6.8,770.27,29.06,1.82,163.7,5.99,SUCCESS,True
R030,H049,v2.31,25,72.56,73.89,8.64,525.16,21.71,1.19,155.6,9.96,SUCCESS,True
R030,H050,v2.31,25,84.47,67.63,5.46,475.22,0.28,0.52,122.74,7.51,FAILED,True
R031,H001,v2.32,5,81.49,60.47,10.56,413.35,7.56,1.6,201.27,10.02,ROLLED_BACK,True
R031,H002,v2.32,10,82.82,57.73,9.19,409.34,16.55,1.95,209.56,6.25,SUCCESS,True
R031,H003,v2.32,10,94.1,85.64,9.69,488.11,27.16,0.96,124.25,9.17,SUCCESS,True
R031,H004,v2.32,5,67.78,59.42,5.45,748.68,17.64,0.88,115.1,8.6,SUCCESS,True
R031,H005,v2.32,50,93.13,74.54,8.46,444.6,28.46,1.73,200.78,5.81,SUCCESS,True
R031,H006,v2.32,10,85.58,86.02,8.8,626.36,13.08,1.48,123.83,5.74,SUCCESS,True
R031,H007,v2.32,25,79.75,62.24,10.29,455.36,16.66,1.61,186.08,10.72,SUCCESS,True
R031,H008,v2.32,5,82.14,79.51,11.36,765.05,13.69,1.66,234.92,5.8,SUCCESS,True
R031,H009,v2.32,5,69.25,68.78,8.23,475.28,14.54,1.46,196.66,9.09,SUCCESS,True
R031,H010,v2.32,5,80.28,82.78,10.36,525.82,12.2,1.82,151.49,6.59,SUCCESS,True
R031,H011,v2.32,100,60.0,83.74,6.71,502.63,15.0,1.64,112.08,11.41,FAILED,True
R031,H012,v2.32,10,,65.12,6.55,786.18,14.41,0.98,137.05,5.87,SUCCESS,True
R031,H013,v2.32,50,66.88,60.62,10.62,554.62,1.95,0.59,134.12,6.43,SUCCESS,True
R031,H014,v2.32,25,80.03,69.13,10.05,,0.36,1.52,120.3,5.54,SUCCESS,True
R031,H015,v2.32,5,75.07,71.52,8.61,505.26,28.35,0.75,210.56,9.64,SUCCESS,True
R031,H016,v2.32,10,60.02,68.8,11.64,709.4,7.69,0.57,211.26,11.74,FAILED,True
R031,H017,v2.32,100,86.22,64.6,11.86,415.74,22.05,1.96,242.77,8.97,SUCCESS,True
R031,H018,v2.32,5,77.55,96.43,6.91,663.24,21.07,1.49,175.78,7.55,FAILED,True
R031,H019,v2.32,10,95.39,70.25,9.59,466.06,13.91,1.09,243.32,11.94,SUCCESS,True
R031,H020,v2.32,25,73.97,76.13,7.15,514.32,20.04,1.77,135.32,7.13,ROLLED_BACK,True
R031,H021,v2.32,50,48.84,75.46,11.8,570.31,5.33,1.15,238.91,6.62,ROLLED_BACK,True
R031,H022,v2.32,50,85.35,83.54,8.5,418.06,23.66,1.32,147.61,5.54,FAILED,True
R031,H023,v2.32,25,66.21,52.1,7.08,690.15,12.37,1.85,122.56,11.39,ROLLED_BACK,True
R031,H024,v2.32,25,83.12,75.82,9.5,533.25,29.45,0.9,157.5,5.07,SUCCESS,True
R031,H025,v2.32,25,78.06,93.93,9.71,734.33,18.41,1.57,148.15,6.29,SUCCESS,True
R031,H026,v2.32,5,66.08,71.07,6.74,728.52,28.49,1.39,133.0,9.47,SUCCESS,True
R031,H027,v2.32,5,97.89,70.89,8.11,534.22,26.85,1.59,207.48,8.27,SUCCESS,True
R031,H028,v2.32,50,69.04,93.83,8.67,624.67,24.94,1.6,102.97,10.12,FAILED,True
R031,H029,v2.32,5,93.79,79.13,5.48,742.0,23.23,1.94,169.28,10.58,SUCCESS,True
R031,H030,v2.32,25,69.26,93.47,10.68,613.44,9.96,1.58,118.28,7.35,ROLLED_BACK,True
R031,H031,v2.32,5,65.91,82.08,7.89,478.63,17.94,1.05,227.44,11.68,FAILED,True
R031,H032,v2.32,100,71.37,,10.86,694.62,6.62,0.55,246.3,10.55,FAILED,True
R031,H033,v2.32,100,76.51,80.07,10.61,562.88,13.9,1.79,109.57,7.24,SUCCESS,True
R031,H034,v2.32,5,71.63,72.41,11.41,752.82,22.55,0.73,118.77,5.23,FAILED,True
R031,H035,v2.32,100,62.29,53.19,11.45,624.0,12.24,0.57,135.16,5.32,SUCCESS,True
R031,H036,v2.32,25,59.52,81.63,11.12,692.85,29.9,1.57,215.51,10.19,FAILED,True
R031,H037,v2.32,5,86.24,70.29,10.34,688.35,7.78,1.25,187.09,11.98,FAILED,True
R031,H038,v2.32,5,77.15,87.86,6.54,535.02,29.19,1.84,189.32,7.67,SUCCESS,True
R031,H039,v2.32,100,70.92,74.25,6.57,778.12,16.38,1.21,244.57,5.1,SUCCESS,True
R031,H040,v2.32,50,100.0,76.61,9.03,593.7,19.34,1.39,235.32,10.92,FAILED,True
R031,H041,v2.32,25,72.91,67.74,10.75,737.62,26.91,0.8,187.5,10.16,SUCCESS,True
R031,H042,v2.32,50,61.24,59.69,11.71,425.52,9.29,1.6,204.79,10.42,SUCCESS,True
R031,H043,v2.32,25,79.98,89.22,7.01,693.65,0.38,1.56,180.22,9.12,ROLLED_BACK,True
R031,H044,v2.32,50,59.25,53.13,11.27,715.26,18.31,1.17,176.15,5.89,ROLLED_BACK,True
R031,H045,v2.32,50,75.0,92.92,8.99,685.16,8.15,1.03,155.78,10.44,SUCCESS,True
R031,H046,v2.32,10,47.41,76.7,8.74,569.01,27.12,1.35,108.02,6.99,SUCCESS,True
R031,H047,v2.32,10,37.87,70.53,5.06,577.3,20.09,1.81,118.73,7.58,ROLLED_BACK,True
R031,H048,v2.32,10,69.74,74.48,9.97,753.93,17.43,1.18,216.22,8.6,SUCCESS,True
R031,H049,v2.32,10,67.64,66.93,7.69,649.3,11.77,1.89,178.27,8.08,FAILED,True
R031,H050,v2.32,5,88.84,68.09,10.01,644.37,8.46,0.88,113.74,10.97,ROLLED_BACK,True
R032,H001,v2.33,5,37.17,45.96,0.69,130.45,64.62,1.96,120.78,0.61,SUCCESS,False
R032,H002,v2.33,25,50.46,44.37,1.1,286.47,90.73,1.99,134.85,2.95,SUCCESS,False
R032,H003,v2.33,50,40.03,58.73,1.59,226.3,67.88,1.87,162.83,1.46,SUCCESS,False
R032,H004,v2.33,100,67.05,61.76,2.21,269.05,61.01,1.58,182.32,0.52,SUCCESS,False
R032,H005,v2.33,10,56.48,66.69,1.23,285.03,89.52,1.04,210.69,1.88,SUCCESS,False
R032,H006,v2.33,5,41.63,62.71,1.05,285.23,55.23,1.27,172.26,1.93,SUCCESS,False
R032,H007,v2.33,25,55.53,66.64,0.53,275.96,96.58,1.13,232.84,1.61,SUCCESS,False
R032,H008,v2.33,25,44.46,46.89,2.73,173.65,54.14,1.01,152.7,2.31,SUCCESS,False
R032,H009,v2.33,50,52.72,44.28,0.69,169.62,85.95,1.18,216.27,1.06,SUCCESS,False
R032,H010,v2.33,5,51.57,62.02,2.38,250.41,58.21,1.6,224.98,0.89,SUCCESS,False
R032,H011,v2.33,100,40.13,60.17,0.65,209.2,99.91,1.15,208.94,2.25,SUCCESS,False
R032,H012,v2.33,25,63.58,49.29,0.93,221.17,89.85,1.4,107.95,1.22,SUCCESS,False
R032,H013,v2.33,5,41.26,50.35,2.19,237.25,70.78,1.71,127.92,2.13,SUCCESS,False
R032,H014,v2.33,10,47.38,46.86,1.07,148.86,76.54,1.38,128.92,2.73,SUCCESS,False
R032,H015,v2.33,5,45.51,48.74,1.71,238.24,76.74,1.75,187.6,1.11,SUCCESS,False
R032,H016,v2.33,50,63.94,41.84,2.07,195.29,58.52,1.21,245.94,0.81,SUCCESS,False
R032,H017,v2.33,25,67.56,49.86,1.84,103.72,92.24,1.4,130.44,2.88,SUCCESS,False
R032,H018,v2.33,5,61.66,52.5,1.45,112.73,52.14,1.25,168.44,0.66,SUCCESS,False
R032,H019,v2.33,25,66.34,62.11,1.67,167.34,98.89,1.53,138.28,2.05,SUCCESS,False
R032,H020,v2.33,5,49.07,46.65,0.51,180.36,51.21,1.33,149.3,0.76,SUCCESS,False
R032,H021,v2.33,10,33.45,51.37,2.25,125.3,88.38,0.92,174.04,0.63,SUCCESS,False
R032,H022,v2.33,10,83.85,54.71,2.23,242.24,70.68,1.16,158.93,1.44,SUCCESS,False
R032,H023,v2.33,50,53.57,55.84,0.9,110.5,99.17,1.54,234.8,1.95,SUCCESS,False
R032,H024,v2.33,25,39.99,45.37,1.43,178.91,88.1,0.97,207.22,0.75,SUCCESS,False
R032,H025,v2.33,5,100.0,58.55,1.8,164.92,54.65,1.98,206.5,2.06,SUCCESS,False
R032,H026,v2.33,5,48.84,62.43,2.44,133.51,76.24,1.34,197.14,0.89,SUCCESS,False
R032,H027,v2.33,5,50.48,68.43,,211.25,91.86,1.43,128.22,1.39,SUCCESS,False
R032,H028,v2.33,100,30.7,58.46,2.44,286.07,90.28,1.85,143.88,1.4,SUCCESS,False
R032,H029,v2.33,10,41.44,45.66,2.83,235.71,63.56,1.2,200.87,2.57,SUCCESS,False
R032,H030,v2.33,5,50.26,100.0,2.44,271.81,52.21,1.27,158.17,2.25,SUCCESS,False
R032,H031,v2.33,50,45.82,48.01,1.95,220.47,55.88,1.37,108.19,1.97,SUCCESS,False
R032,H032,v2.33,100,47.48,64.4,1.63,,58.97,1.65,205.47,2.05,SUCCESS,False
R032,H033,v2.33,10,57.79,62.16,0.93,220.76,99.12,0.59,241.97,1.82,SUCCESS,False
R032,H034,v2.33,5,41.36,62.37,2.07,283.48,60.86,0.52,203.54,1.29,SUCCESS,False
R032,H035,v2.33,5,57.09,58.17,2.46,206.13,85.49,1.15,148.13,0.76,SUCCESS,False
R032,H036,v2.33,10,47.18,60.63,1.39,215.93,53.16,0.83,230.72,2.33,SUCCESS,False
R032,H037,v2.33,100,41.94,61.27,2.34,259.48,85.79,1.93,140.37,1.12,SUCCESS,False
R032,H038,v2.33,5,47.48,65.14,1.84,155.91,74.1,1.36,246.71,0.91,SUCCESS,False
R032,H039,v2.33,25,47.76,62.9,1.76,204.42,84.47,1.41,119.2,0.99,IN_PROGRESS,False
R032,H040,v2.33,25,,64.44,2.54,210.0,88.16,0.91,193.58,2.67,SUCCESS,False
R032,H041,v2.33,5,41.63,63.19,2.39,233.74,97.41,0.73,180.07,2.32,SUCCESS,False
R032,H042,v2.33,50,43.8,55.26,2.99,248.98,60.65,0.79,227.02,2.6,SUCCESS,False
R032,H043,v2.33,25,56.87,45.71,1.48,113.95,89.7,1.45,213.56,1.01,SUCCESS,False
R032,H044,v2.33,5,42.22,52.44,1.75,105.36,61.67,1.92,202.58,0.87,SUCCESS,False
R032,H045,v2.33,25,40.59,60.63,2.02,200.66,63.91,0.69,213.36,0.65,IN_PROGRESS,False
R032,H046,v2.33,50,46.72,60.26,2.13,248.06,99.74,0.95,139.11,2.47,SUCCESS,False
R032,H047,v2.33,100,56.21,47.77,0.69,163.59,97.5,1.96,216.47,0.79,SUCCESS,False
R032,H048,v2.33,5,60.42,46.15,0.59,140.71,83.47,1.34,199.15,1.05,SUCCESS,False
R032,H049,v2.33,50,41.15,43.6,1.91,288.81,53.5,1.0,170.86,2.87,SUCCESS,False
R032,H050,v2.33,5,49.22,73.25,2.01,235.65,88.37,1.92,229.65,2.71,SUCCESS,False
R033,H001,v2.34,5,48.25,47.12,0.66,255.31,74.95,1.6,246.79,2.87,SUCCESS,False
R033,H002,v2.34,50,73.25,59.54,2.86,290.23,59.58,1.09,183.91,2.58,SUCCESS,False
R033,H003,v2.34,10,59.64,57.01,3.0,269.94,92.26,1.97,247.58,2.14,SUCCESS,False
R033,H004,v2.34,5,43.86,43.87,2.93,272.44,98.99,1.84,195.95,0.54,SUCCESS,False
R033,H005,v2.34,100,37.92,68.05,1.81,210.94,73.19,1.83,142.26,1.49,SUCCESS,False
R033,H006,v2.34,10,66.24,68.85,0.59,144.91,77.23,1.97,108.58,2.76,SUCCESS,False
R033,H007,v2.34,10,38.46,55.82,2.56,247.19,51.3,1.79,146.38,1.83,SUCCESS,False
R033,H008,v2.34,50,72.85,72.39,2.75,227.23,87.46,1.65,136.29,1.84,SUCCESS,False
R033,H009,v2.34,25,31.43,42.36,9.8,156.46,79.13,0.63,146.43,0.96,SUCCESS,False
R033,H010,v2.34,25,35.44,51.74,0.68,207.1,86.9,1.73,197.74,2.98,SUCCESS,False
R033,H011,v2.34,5,39.55,47.03,2.48,287.55,80.28,0.52,117.72,2.45,SUCCESS,False
R033,H012,v2.34,50,61.44,51.66,1.33,188.03,53.51,1.08,225.05,2.04,IN_PROGRESS,False
R033,H013,v2.34,50,52.31,47.61,1.39,192.85,70.24,1.8,178.34,1.32,SUCCESS,False
R033,H014,v2.34,50,59.43,51.39,0.57,146.04,81.99,0.91,139.65,2.76,SUCCESS,False
R033,H015,v2.34,50,54.87,59.81,2.53,203.68,66.3,0.88,163.08,2.78,SUCCESS,False
R033,H016,v2.34,50,59.75,44.59,0.6,221.92,68.44,0.62,226.55,2.29,SUCCESS,False
R033,H017,v2.34,10,48.53,58.75,0.51,256.34,56.43,0.88,141.84,2.25,IN_PROGRESS,False
R033,H018,v2.34,10,43.46,52.03,2.4,219.11,60.92,1.85,136.59,2.02,SUCCESS,False
R033,H019,v2.34,50,50.55,50.98,2.92,296.25,72.07,1.02,213.72,1.2,SUCCESS,False
R033,H020,v2.34,10,32.01,57.0,1.38,154.14,96.5,0.67,242.02,2.0,SUCCESS,False
R033,H021,v2.34,10,39.31,45.48,,126.79,96.79,0.88,247.51,2.4,SUCCESS,False
R033,H022,v2.34,25,44.18,38.96,1.92,236.77,73.49,0.91,101.02,0.65,SUCCESS,False
R033,H023,v2.34,5,54.96,46.49,2.62,162.51,86.52,0.56,139.81,1.94,SUCCESS,False
R033,H024,v2.34,50,57.12,49.16,1.71,251.99,97.63,1.74,112.98,1.03,SUCCESS,False
R033,H025,v2.34,5,61.91,44.67,1.11,244.24,89.52,1.04,198.94,1.4,SUCCESS,False
R033,H026,v2.34,10,52.94,67.2,1.53,226.71,73.33,1.15,166.72,2.63,SUCCESS,False
R033,H027,v2.34,10,26.44,51.8,1.27,223.66,66.17,1.08,185.65,1.76,SUCCESS,False
R033,H028,v2.34,5,52.77,58.11,0.69,266.53,62.66,0.89,135.87,0.59,IN_PROGRESS,False
R033,H029,v2.34,10,37.09,62.93,1.66,276.3,82.97,0.98,232.23,2.76,SUCCESS,False
R033,H030,v2.34,25,54.45,62.44,1.95,268.63,89.54,0.53,226.58,1.21,SUCCESS,False
R033,H031,v2.34,5,53.78,57.22,2.82,270.79,53.44,1.07,135.02,2.58,SUCCESS,False
R033,H032,v2.34,25,52.4,55.83,0.76,108.12,54.01,1.18,235.0,2.93,SUCCESS,False
R033,H033,v2.34,5,30.82,52.7,2.68,249.86,58.09,0.54,178.19,2.65,SUCCESS,False
R033,H034,v2.34,5,47.81,56.7,2.17,282.52,64.43,1.99,179.25,1.83,SUCCESS,False
R033,H035,v2.34,25,41.8,37.07,2.07,966.04,64.45,0.77,115.92,2.72,SUCCESS,False
R033,H036,v2.34,50,41.96,77.03,0.61,212.39,88.64,1.68,105.14,1.52,SUCCESS,False
R033,H037,v2.34,5,64.3,56.61,2.03,214.99,66.98,0.71,106.83,2.2,SUCCESS,False
R033,H038,v2.34,5,51.46,59.73,2.46,234.56,85.92,0.52,189.43,1.74,SUCCESS,False
R033,H039,v2.34,5,37.92,43.08,2.65,203.07,93.04,1.18,232.76,1.84,SUCCESS,False
R033,H040,v2.34,5,45.53,61.82,2.91,237.87,85.08,1.11,174.23,1.48,SUCCESS,False
R033,H041,v2.34,25,52.47,61.09,1.5,124.07,98.92,1.05,175.1,1.23,SUCCESS,False
R033,H042,v2.34,50,46.46,54.33,2.83,289.83,97.18,1.41,204.05,2.87,SUCCESS,False
R033,H043,v2.34,25,49.35,56.64,2.67,118.64,67.55,0.7,158.68,1.34,SUCCESS,False
R033,H044,v2.34,50,65.21,65.09,1.44,141.65,90.56,0.6,144.81,2.3,SUCCESS,False
R033,H045,v2.34,5,43.13,46.79,2.92,269.74,73.0,1.6,180.71,2.7,SUCCESS,False
R033,H046,v2.34,10,48.29,56.37,1.42,124.98,51.98,1.39,143.07,1.51,SUCCESS,False
R033,H047,v2.34,10,30.03,55.78,2.58,209.13,97.37,0.91,178.46,1.33,SUCCESS,False
R033,H048,v2.34,10,50.38,56.15,2.7,165.82,95.31,0.92,199.5,1.52,SUCCESS,False
R033,H049,v2.34,10,33.71,57.75,1.59,203.26,87.19,1.3,235.08,0.74,SUCCESS,False
R033,H050,v2.34,10,41.94,61.07,2.96,200.46,75.25,1.76,151.28,2.88,SUCCESS,False
R034,H001,v2.35,10,54.17,52.39,2.0,252.74,82.2,0.56,139.07,2.89,IN_PROGRESS,False
R034,H002,v2.35,10,32.41,59.06,2.36,201.17,78.84,1.21,234.3,0.91,IN_PROGRESS,False
R034,H003,v2.35,10,42.8,65.39,1.09,286.28,81.91,0.63,170.45,2.55,SUCCESS,False
R034,H004,v2.35,25,67.87,51.87,2.84,278.82,58.45,0.67,226.39,0.64,SUCCESS,False
R034,H005,v2.35,10,55.34,65.41,1.29,244.19,96.69,1.67,132.82,2.46,SUCCESS,False
R034,H006,v2.35,10,53.12,40.77,0.95,281.57,73.89,1.84,100.48,2.12,SUCCESS,False
R034,H007,v2.35,5,47.84,70.61,1.25,193.57,96.25,1.05,120.82,1.02,SUCCESS,False
R034,H008,v2.35,25,56.55,42.15,2.98,276.22,99.52,0.95,245.0,1.84,SUCCESS,False
R034,H009,v2.35,10,45.07,55.72,2.69,159.36,97.71,1.02,214.07,2.99,IN_PROGRESS,False
R034,H010,v2.35,10,45.37,55.9,2.92,283.73,75.77,0.84,138.95,1.45,SUCCESS,False
R034,H011,v2.35,5,71.29,56.17,1.91,113.89,50.68,1.17,164.34,1.99,SUCCESS,False
R034,H012,v2.35,100,63.19,60.18,1.75,276.42,96.11,0.88,147.18,0.6,SUCCESS,False
R034,H013,v2.35,50,48.48,57.0,1.11,262.84,61.1,1.51,126.39,0.76,SUCCESS,False
R034,H014,v2.35,10,41.65,70.38,0.78,241.95,86.84,1.57,229.09,2.98,SUCCESS,False
R034,H015,v2.35,25,39.62,61.21,1.31,284.39,70.26,1.58,183.72,2.72,SUCCESS,False
R034,H016,v2.35,25,47.18,48.67,0.89,115.06,90.77,1.38,195.07,2.1,SUCCESS,False
R034,H017,v2.35,25,44.66,50.26,1.22,295.07,89.74,0.91,248.95,2.97,SUCCESS,False
R034,H018,v2.35,25,58.95,51.65,0.87,289.19,96.32,1.92,147.48,1.77,SUCCESS,False
R034,H019,v2.35,25,39.21,61.67,2.77,158.81,55.11,1.26,245.07,1.43,SUCCESS,False
R034,H020,v2.35,100,51.98,56.03,0.7,265.04,83.46,1.71,121.16,1.87,SUCCESS,False
R034,H021,v2.35,50,53.02,52.39,1.28,190.82,88.63,0.55,168.29,1.57,SUCCESS,False
R034,H022,v2.35,5,54.15,46.93,1.5,265.11,59.82,1.33,242.06,0.68,SUCCESS,False
R034,H023,v2.35,5,52.08,69.62,1.06,269.25,69.8,1.92,151.16,2.55,SUCCESS,False
R034,H024,v2.35,10,50.37,43.91,1.01,252.64,85.35,1.77,132.61,1.1,SUCCESS,False
R034,H025,v2.35,50,50.34,51.63,1.04,211.58,78.79,1.64,157.97,1.67,SUCCESS,False
R034,H026,v2.35,50,32.2,53.1,1.45,219.7,81.82,0.98,165.72,1.95,SUCCESS,False
R034,H027,v2.35,5,49.44,54.25,0.55,149.08,53.06,0.88,106.32,2.14,SUCCESS,False
R034,H028,v2.35,10,49.0,63.68,8.68,234.25,60.0,1.89,149.45,0.99,SUCCESS,False
R034,H029,v2.35,25,53.02,34.36,2.74,191.57,98.09,0.81,210.85,2.07,SUCCESS,False
R034,H030,v2.35,5,44.27,48.25,2.04,127.52,89.92,1.61,209.0,0.59,SUCCESS,False
R034,H031,v2.35,10,42.06,50.58,1.47,292.98,66.8,0.91,159.67,1.17,SUCCESS,False
R034,H032,v2.35,10,50.38,43.92,1.62,243.17,74.89,1.71,117.25,0.63,SUCCESS,False
R034,H033,v2.35,5,44.66,49.98,1.56,217.34,69.13,1.14,221.7,1.04,SUCCESS,False
R034,H034,v2.35,10,43.53,59.6,0.88,169.54,96.6,0.99,229.63,1.53,SUCCESS,False
R034,H035,v2.35,50,62.36,55.55,1.14,281.47,71.94,1.55,206.26,2.09,IN_PROGRESS,False
R034,H036,v2.35,5,57.26,56.45,0.91,127.8,52.84,1.96,211.45,1.91,SUCCESS,False
R034,H037,v2.35,10,49.03,50.86,2.4,274.84,76.23,1.2,125.57,0.74,SUCCESS,False
R034,H038,v2.35,10,49.47,59.47,1.93,190.63,90.52,1.05,131.41,1.13,SUCCESS,False
R034,H039,v2.35,5,38.86,47.85,0.65,253.3,90.99,0.75,198.88,2.71,SUCCESS,False
R034,H040,v2.35,5,48.0,67.09,2.66,285.25,61.23,1.73,219.75,1.32,SUCCESS,False
R034,H041,v2.35,10,37.77,55.43,2.98,134.52,89.57,1.36,189.21,2.38,SUCCESS,False
R034,H042,v2.35,25,54.2,50.22,1.95,123.74,85.14,1.46,175.74,2.25,SUCCESS,False
R034,H043,v2.35,5,56.52,60.46,2.45,172.2,50.64,1.22,235.97,2.71,SUCCESS,False
R034,H044,v2.35,10,61.28,48.46,2.29,156.14,64.38,1.38,178.04,1.31,SUCCESS,False
R034,H045,v2.35,5,51.19,52.36,0.61,257.29,74.34,0.66,223.8,2.78,SUCCESS,False
R034,H046,v2.35,50,48.93,57.53,2.93,216.63,82.89,0.81,174.93,1.65,SUCCESS,False
R034,H047,v2.35,25,44.08,49.14,2.77,102.71,57.93,1.93,193.75,1.87,SUCCESS,False
R034,H048,v2.35,50,59.12,54.15,2.22,112.35,78.32,1.0,151.82,0.6,SUCCESS,False
R034,H049,v2.35,25,47.09,52.48,1.2,141.37,50.93,1.4,184.75,2.93,SUCCESS,False
R034,H050,v2.35,50,45.75,49.69,1.54,272.52,95.76,1.51,249.75,1.21,SUCCESS,False
R035,H001,v2.36,50,87.84,77.4,10.02,512.67,0.39,0.66,216.1,9.02,SUCCESS,True
R035,H002,v2.36,5,58.12,85.03,8.02,749.23,7.39,1.93,178.46,11.86,ROLLED_BACK,True
R035,H003,v2.36,25,70.35,67.4,6.7,628.84,22.78,1.94,233.87,10.62,FAILED,True
R035,H004,v2.36,5,70.3,60.63,5.5,485.08,28.54,1.61,122.13,6.05,SUCCESS,True
R035,H005,v2.36,50,78.19,85.15,11.42,634.18,12.48,1.4,227.46,9.99,ROLLED_BACK,True
R035,H006,v2.36,25,76.5,52.0,6.63,557.62,5.74,1.85,218.96,8.76,SUCCESS,True
R035,H007,v2.36,10,82.73,71.57,8.48,740.06,5.26,0.83,176.1,6.73,FAILED,True
R035,H008,v2.36,10,75.88,74.8,11.03,418.04,5.44,1.62,236.15,9.01,ROLLED_BACK,True
R035,H009,v2.36,25,80.26,59.65,11.68,694.29,22.65,1.91,227.09,9.82,SUCCESS,True
R035,H010,v2.36,10,56.16,69.23,6.39,735.43,3.38,1.83,102.85,9.88,SUCCESS,True
R035,H011,v2.36,50,67.89,65.14,5.67,457.39,3.27,1.05,214.29,11.18,SUCCESS,True
R035,H012,v2.36,5,84.7,96.55,6.46,657.26,23.95,1.96,122.07,9.32,ROLLED_BACK,True
R035,H013,v2.36,25,100.0,76.45,11.92,635.08,17.64,1.59,153.43,6.57,FAILED,True
R035,H014,v2.36,50,66.35,83.56,7.6,732.46,29.14,1.0,176.14,10.39,ROLLED_BACK,True
R035,H015,v2.36,5,78.27,73.78,6.84,669.27,2.8,1.56,133.01,6.25,SUCCESS,True
R035,H016,v2.36,10,83.14,74.18,7.78,573.68,23.37,1.56,115.42,10.17,FAILED,True
R035,H017,v2.36,100,87.85,73.68,6.55,716.66,24.46,1.93,227.82,6.3,FAILED,True
R035,H018,v2.36,25,76.56,85.68,7.95,613.71,20.85,1.48,142.53,9.92,SUCCESS,True
R035,H019,v2.36,100,78.63,54.14,11.09,,8.84,1.62,158.56,9.97,SUCCESS,True
R035,H020,v2.36,5,80.03,71.3,9.0,653.45,24.86,1.22,114.33,6.31,ROLLED_BACK,True
R035,H021,v2.36,50,71.36,69.77,5.47,403.47,26.41,1.6,210.11,6.11,SUCCESS,True
R035,H022,v2.36,5,100.0,77.22,9.69,658.77,22.75,1.25,132.86,6.53,SUCCESS,True
R035,H023,v2.36,50,84.05,54.41,6.96,794.58,27.85,0.66,212.53,11.34,SUCCESS,True
R035,H024,v2.36,25,72.34,78.95,6.63,441.77,16.07,0.83,206.8,6.87,FAILED,True
R035,H025,v2.36,10,80.33,64.44,5.81,692.39,29.94,0.93,176.55,6.24,FAILED,True
R035,H026,v2.36,5,70.81,65.58,5.76,640.45,25.79,1.65,157.11,5.36,FAILED,True
R035,H027,v2.36,10,80.34,74.68,11.17,472.56,28.1,1.59,160.23,10.06,SUCCESS,True
R035,H028,v2.36,25,86.27,68.07,6.64,574.24,22.98,1.41,247.7,11.83,SUCCESS,True
R035,H029,v2.36,5,98.11,71.94,7.79,410.46,27.06,1.58,185.51,8.09,ROLLED_BACK,True
R035,H030,v2.36,25,77.96,74.88,9.03,540.43,5.4,1.61,144.14,9.39,SUCCESS,True
R035,H031,v2.36,10,75.49,94.51,8.33,676.62,29.44,1.32,234.95,6.37,FAILED,True
R035,H032,v2.36,5,89.72,67.13,10.66,501.17,15.85,1.45,104.23,8.78,SUCCESS,True
R035,H033,v2.36,5,70.26,100.0,10.65,445.47,11.61,1.87,179.28,10.37,SUCCESS,True
R035,H034,v2.36,100,58.38,94.4,8.26,754.72,3.11,1.55,162.1,6.13,SUCCESS,True
R035,H035,v2.36,5,73.37,100.0,9.26,627.52,17.85,0.52,134.08,5.68,ROLLED_BACK,True
R035,H036,v2.36,50,56.12,73.29,11.92,504.2,20.43,1.68,146.56,7.91,ROLLED_BACK,True
R035,H037,v2.36,25,79.24,95.67,10.79,488.88,23.8,1.43,110.5,6.37,FAILED,True
R035,H038,v2.36,5,74.74,82.47,5.78,515.83,25.41,0.92,139.01,11.1,ROLLED_BACK,True
R035,H039,v2.36,5,81.14,61.43,11.33,453.37,10.36,0.77,103.29,11.43,SUCCESS,True
