release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful,missing_metric,noisy_metric,error_budget_status,canary_error_difference,canary_latency_difference,canary_error_ratio,canary_risk,fallback_action,risk_score,risk_decision
R026,H004,v2.27,10,64.98,74.08,10.4,419.13,27.33,1.49,211.7,10.03,SUCCESS,True,False,False,LOW,8.54,207.43,6.731543624161073,CRITICAL,PROCESS,115,BLOCK
R026,H005,v2.27,25,78.4,66.43,10.13,557.31,9.74,1.91,176.84,10.05,FAILED,True,False,False,CRITICAL,8.14,380.4699999999999,5.2617801047120425,CRITICAL,PROCESS,160,BLOCK
R026,H006,v2.27,50,77.18,79.14,6.54,645.86,20.88,1.32,142.77,11.09,SUCCESS,True,False,False,LOW,9.77,503.09000000000003,8.40151515151515,CRITICAL,PROCESS,130,BLOCK
R026,H007,v2.27,50,84.09,57.76,10.13,537.75,26.98,0.77,204.95,9.65,FAILED,True,False,False,LOW,8.88,332.8,12.532467532467532,CRITICAL,PROCESS,150,BLOCK
R026,H008,v2.27,100,91.93,62.25,11.03,452.83,24.38,0.92,130.79,10.7,FAILED,True,False,False,LOW,9.78,322.03999999999996,11.630434782608694,CRITICAL,PROCESS,145,BLOCK
R026,H009,v2.27,5,84.68,64.14,11.24,652.93,14.5,1.79,174.72,7.43,FAILED,True,False,False,LOW,5.64,478.2099999999999,4.150837988826815,CRITICAL,PROCESS,150,BLOCK
R026,H010,v2.27,10,100.0,88.64,8.46,563.95,12.02,1.41,150.87,6.77,SUCCESS,True,False,True,LOW,5.359999999999999,413.08000000000004,4.801418439716312,CRITICAL,HOLD,160,HOLD
R026,H011,v2.27,100,61.03,54.44,10.58,437.46,29.22,0.99,240.47,6.28,SUCCESS,True,False,False,LOW,5.29,196.98999999999998,6.343434343434343,CRITICAL,PROCESS,115,BLOCK
R026,H012,v2.27,100,79.06,71.55,7.27,567.62,10.6,1.81,168.76,9.78,FAILED,True,False,False,LOW,7.969999999999999,398.86,5.403314917127071,CRITICAL,PROCESS,140,BLOCK
R026,H013,v2.27,10,73.88,53.17,7.92,453.2,10.29,0.93,142.83,6.14,FAILED,True,False,False,LOW,5.21,310.37,6.602150537634408,CRITICAL,PROCESS,125,BLOCK
R026,H014,v2.27,25,76.02,64.4,7.67,455.17,11.09,1.61,164.14,11.87,FAILED,True,False,False,LOW,10.26,291.03000000000003,7.3726708074534155,CRITICAL,PROCESS,125,BLOCK
R026,H015,v2.27,5,69.27,74.61,7.38,633.8,0.81,1.44,137.05,7.3,SUCCESS,True,False,False,CRITICAL,5.859999999999999,496.74999999999994,5.069444444444445,CRITICAL,PROCESS,150,BLOCK
R026,H016,v2.27,25,90.33,53.07,7.07,515.1,1.26,0.56,143.6,11.88,ROLLED_BACK,True,False,False,CRITICAL,11.32,371.5,21.214285714285715,CRITICAL,PROCESS,180,BLOCK
R026,H017,v2.27,10,88.17,55.06,9.93,696.89,10.11,0.71,120.23,9.82,SUCCESS,True,False,False,LOW,9.11,576.66,13.830985915492958,CRITICAL,PROCESS,140,BLOCK
R026,H018,v2.27,5,72.08,72.79,6.97,481.63,2.53,0.54,240.36,11.62,SUCCESS,True,False,False,CRITICAL,11.079999999999998,241.26999999999998,21.518518518518515,CRITICAL,PROCESS,135,BLOCK
R026,H019,v2.27,100,68.15,68.65,8.1,707.29,9.32,1.57,163.9,6.85,FAILED,True,False,False,CRITICAL,5.279999999999999,543.39,4.363057324840764,CRITICAL,PROCESS,160,BLOCK
R026,H020,v2.27,10,72.26,79.63,7.26,426.38,25.48,0.55,160.41,9.31,SUCCESS,True,False,False,LOW,8.76,265.97,16.927272727272726,CRITICAL,PROCESS,115,BLOCK
R026,H021,v2.27,25,83.66,65.66,8.65,608.24,15.37,1.35,145.83,5.52,FAILED,True,False,False,LOW,4.17,462.40999999999997,4.088888888888889,CRITICAL,PROCESS,150,BLOCK
R026,H022,v2.27,25,77.86,92.59,6.5,477.95,23.87,1.35,233.55,5.57,SUCCESS,True,False,False,LOW,4.220000000000001,244.39999999999998,4.125925925925926,CRITICAL,PROCESS,135,BLOCK
R026,H023,v2.27,25,57.57,70.18,10.83,648.83,24.6,0.94,168.59,5.26,SUCCESS,True,False,False,LOW,4.32,480.24,5.595744680851064,CRITICAL,PROCESS,130,BLOCK
R026,H024,v2.27,5,62.98,79.54,6.79,498.95,2.03,1.48,198.96,11.72,SUCCESS,True,False,False,CRITICAL,10.24,299.99,7.918918918918919,CRITICAL,PROCESS,135,BLOCK
R026,H025,v2.27,50,77.45,63.5,6.1,694.52,7.78,1.96,158.09,5.26,FAILED,True,False,False,CRITICAL,3.3,536.43,2.683673469387755,CRITICAL,PROCESS,160,BLOCK
R026,H026,v2.27,100,88.18,70.23,7.63,736.01,13.07,1.7,151.28,11.76,FAILED,True,False,False,LOW,10.06,584.73,6.91764705882353,CRITICAL,PROCESS,150,BLOCK
R026,H027,v2.27,5,85.77,77.83,7.46,621.07,12.44,1.42,148.71,9.49,ROLLED_BACK,True,False,False,LOW,8.07,472.36,6.683098591549296,CRITICAL,PROCESS,150,BLOCK
R026,H028,v2.27,5,66.04,70.58,8.38,683.81,28.53,1.84,248.2,9.29,FAILED,True,False,False,LOW,7.449999999999999,435.60999999999996,5.04891304347826,CRITICAL,PROCESS,140,BLOCK
R026,H029,v2.27,10,65.73,70.28,8.7,637.7,3.5,1.55,165.86,8.98,FAILED,True,False,False,CRITICAL,7.430000000000001,471.84000000000003,5.7935483870967746,CRITICAL,PROCESS,160,BLOCK
R026,H030,v2.27,10,86.4,85.62,8.92,424.45,14.01,1.77,216.74,9.59,SUCCESS,True,False,False,LOW,7.82,207.70999999999998,5.418079096045197,CRITICAL,PROCESS,135,BLOCK
R026,H031,v2.27,5,73.05,77.41,9.94,621.23,21.54,0.97,244.46,8.76,SUCCESS,True,False,False,LOW,7.79,376.77,9.030927835051546,CRITICAL,PROCESS,130,BLOCK
R026,H032,v2.27,5,79.0,68.02,7.14,459.43,28.93,1.96,167.73,7.96,SUCCESS,True,False,False,LOW,6.0,291.70000000000005,4.061224489795919,CRITICAL,PROCESS,115,BLOCK
R026,H033,v2.27,5,81.19,75.39,6.1,474.52,21.17,0.7,227.45,11.49,SUCCESS,True,False,False,LOW,10.790000000000001,247.07,16.414285714285715,CRITICAL,PROCESS,125,BLOCK
R026,H034,v2.27,10,58.78,86.51,6.13,405.25,19.1,1.67,183.1,10.75,SUCCESS,True,False,False,LOW,9.08,222.15,6.437125748502995,CRITICAL,PROCESS,125,BLOCK
R026,H035,v2.27,10,82.05,69.88,9.07,683.66,29.61,0.95,140.08,11.02,SUCCESS,True,False,False,LOW,10.07,543.5799999999999,11.6,CRITICAL,PROCESS,140,BLOCK
R026,H036,v2.27,5,61.5,84.02,5.86,552.86,10.43,1.69,232.56,10.83,SUCCESS,True,False,False,LOW,9.14,320.3,6.40828402366864,CRITICAL,PROCESS,140,BLOCK
R026,H037,v2.27,25,60.96,76.32,7.44,633.5,8.06,1.85,216.23,11.09,SUCCESS,True,False,False,CRITICAL,9.24,417.27,5.994594594594594,CRITICAL,PROCESS,150,BLOCK
R026,H038,v2.27,25,93.52,58.3,8.82,497.89,3.3,0.9,134.64,11.24,SUCCESS,True,False,False,CRITICAL,10.34,363.25,12.488888888888889,CRITICAL,PROCESS,155,BLOCK
R026,H039,v2.27,10,89.58,94.07,6.26,573.06,28.59,1.93,204.79,7.4,SUCCESS,True,False,False,LOW,5.470000000000001,368.27,3.83419689119171,CRITICAL,PROCESS,160,BLOCK
R026,H040,v2.27,50,86.92,69.95,7.04,465.91,19.17,1.95,191.25,9.94,ROLLED_BACK,True,False,False,LOW,7.989999999999999,274.66,5.097435897435897,CRITICAL,PROCESS,135,BLOCK
R026,H041,v2.27,5,74.61,76.24,6.19,741.17,17.95,1.5,217.71,7.22,SUCCESS,True,False,False,LOW,5.72,523.4599999999999,4.8133333333333335,CRITICAL,PROCESS,130,BLOCK
R026,H042,v2.27,10,60.73,63.48,10.24,525.82,20.66,1.54,102.15,9.43,FAILED,True,False,False,LOW,7.89,423.6700000000001,6.123376623376623,CRITICAL,PROCESS,140,BLOCK
R026,H043,v2.27,10,76.21,76.16,7.42,626.73,8.15,1.35,109.56,11.53,FAILED,True,False,False,CRITICAL,10.18,517.1700000000001,8.54074074074074,CRITICAL,PROCESS,160,BLOCK
R026,H044,v2.27,50,78.19,80.04,9.87,634.55,24.11,1.33,192.44,9.43,ROLLED_BACK,True,False,False,LOW,8.1,442.10999999999996,7.090225563909774,CRITICAL,PROCESS,150,BLOCK
R026,H045,v2.27,5,66.19,82.38,11.32,438.91,19.89,1.73,210.4,6.78,FAILED,True,False,False,LOW,5.050000000000001,228.51000000000002,3.9190751445086707,CRITICAL,PROCESS,135,BLOCK
R026,H046,v2.27,10,71.65,78.85,5.79,672.88,23.9,0.5,124.39,8.08,ROLLED_BACK,True,False,False,LOW,7.58,548.49,16.16,CRITICAL,PROCESS,140,BLOCK
R026,H047,v2.27,10,74.93,69.14,5.09,780.26,5.76,1.48,148.3,10.58,SUCCESS,True,False,False,CRITICAL,9.1,631.96,7.148648648648649,CRITICAL,PROCESS,150,BLOCK
R026,H048,v2.27,50,81.01,57.25,11.48,440.81,9.07,1.17,229.61,9.21,ROLLED_BACK,True,False,False,CRITICAL,8.040000000000001,211.2,7.871794871794873,CRITICAL,PROCESS,155,BLOCK
R026,H049,v2.27,5,54.93,66.53,11.9,586.46,5.32,0.52,193.17,10.25,SUCCESS,True,False,False,CRITICAL,9.73,393.2900000000001,19.71153846153846,CRITICAL,PROCESS,150,BLOCK
R026,H050,v2.27,10,81.56,72.52,7.85,507.86,23.8,1.84,165.1,5.68,FAILED,True,False,False,LOW,3.84,342.76,3.08695652173913,CRITICAL,PROCESS,150,BLOCK
R027,H001,v2.28,100,38.11,51.84,0.51,166.04,97.26,1.07,230.81,1.45,SUCCESS,False,False,False,HEALTHY,0.3799999999999999,-64.77000000000001,1.3551401869158877,SAFE,PROCESS,0,SAFE
R027,H002,v2.28,50,39.93,53.49,1.64,126.67,86.73,1.87,135.67,1.81,SUCCESS,False,False,False,HEALTHY,-0.06000000000000005,-8.999999999999986,0.9679144385026738,SAFE,PROCESS,0,SAFE
R027,H003,v2.28,25,49.13,64.69,0.91,124.57,64.08,1.38,120.52,2.91,IN_PROGRESS,False,False,False,HEALTHY,1.5300000000000002,4.049999999999997,2.1086956521739135,WARNING,PROCESS,25,SAFE
R027,H004,v2.28,25,57.48,51.79,1.82,172.91,79.53,0.51,150.71,1.17,SUCCESS,False,False,False,HEALTHY,0.6599999999999999,22.19999999999999,2.2941176470588234,SAFE,PROCESS,0,SAFE
R027,H005,v2.28,25,53.8,56.0,2.41,181.05,97.48,1.06,175.87,2.37,SUCCESS,False,False,False,HEALTHY,1.31,5.180000000000007,2.2358490566037736,WARNING,PROCESS,20,SAFE
R027,H006,v2.28,50,61.98,56.03,1.52,256.61,72.72,0.87,109.59,2.59,SUCCESS,False,False,False,HEALTHY,1.7199999999999998,147.02,2.9770114942528734,WARNING,PROCESS,20,SAFE
R027,H007,v2.28,25,45.39,53.37,1.75,274.78,56.41,1.89,133.0,1.32,SUCCESS,False,False,False,HEALTHY,-0.5699999999999998,141.77999999999997,0.6984126984126985,WARNING,PROCESS,20,SAFE
R027,H008,v2.28,10,50.48,74.69,2.3,131.23,82.18,1.73,157.61,2.8,SUCCESS,False,False,False,HEALTHY,1.0699999999999998,-26.380000000000024,1.6184971098265895,WARNING,PROCESS,20,SAFE
R027,H009,v2.28,50,58.88,51.66,2.69,216.25,90.82,1.38,157.11,1.81,SUCCESS,False,False,False,HEALTHY,0.43000000000000016,59.139999999999986,1.3115942028985508,SAFE,PROCESS,0,SAFE
R027,H010,v2.28,50,52.63,100.0,2.73,196.92,67.7,0.75,102.46,2.82,SUCCESS,False,False,True,HEALTHY,2.07,94.46,3.76,CRITICAL,HOLD,60,HOLD
R027,H011,v2.28,25,33.89,47.64,0.74,186.53,56.13,1.95,176.56,1.35,SUCCESS,False,False,False,HEALTHY,-0.5999999999999999,9.969999999999999,0.6923076923076924,SAFE,PROCESS,0,SAFE
R027,H012,v2.28,25,43.42,44.51,1.98,170.15,55.82,1.42,164.08,1.04,SUCCESS,False,False,False,HEALTHY,-0.3799999999999999,6.069999999999993,0.7323943661971831,SAFE,PROCESS,0,SAFE
R027,H013,v2.28,10,58.05,54.71,2.3,122.31,89.36,1.81,182.04,0.94,SUCCESS,False,False,False,HEALTHY,-0.8700000000000001,-59.72999999999999,0.5193370165745856,SAFE,PROCESS,0,SAFE
R027,H014,v2.28,25,57.02,65.71,1.29,132.19,83.08,1.16,202.03,1.52,SUCCESS,False,False,False,HEALTHY,0.3600000000000001,-69.84,1.310344827586207,SAFE,PROCESS,0,SAFE
R027,H015,v2.28,50,52.82,67.64,2.13,203.34,52.73,0.54,167.59,2.98,SUCCESS,False,False,False,HEALTHY,2.44,35.75,5.518518518518518,CRITICAL,PROCESS,40,BLOCK
R027,H016,v2.28,10,48.47,58.34,2.1,206.75,81.37,0.73,244.55,2.54,SUCCESS,False,False,False,HEALTHY,1.81,-37.80000000000001,3.4794520547945207,WARNING,PROCESS,20,SAFE
R027,H017,v2.28,10,73.98,59.25,2.99,159.76,59.14,1.85,236.27,1.31,SUCCESS,False,False,False,HEALTHY,-0.54,-76.51000000000002,0.7081081081081081,SAFE,PROCESS,0,SAFE
R027,H018,v2.28,100,50.07,49.91,2.25,208.59,90.89,1.6,227.58,2.17,SUCCESS,False,False,False,HEALTHY,0.5699999999999998,-18.99000000000001,1.35625,SAFE,PROCESS,0,SAFE
R027,H019,v2.28,5,62.08,51.2,2.13,187.34,52.64,0.57,154.66,2.13,SUCCESS,False,False,False,HEALTHY,1.56,32.68000000000001,3.736842105263158,WARNING,PROCESS,20,SAFE
R027,H020,v2.28,50,50.99,55.31,1.04,210.34,99.93,1.1,208.38,2.0,SUCCESS,False,False,False,HEALTHY,0.8999999999999999,1.960000000000008,1.8181818181818181,SAFE,PROCESS,0,SAFE
R027,H021,v2.28,10,31.48,61.55,0.95,164.79,97.52,0.85,107.14,0.62,SUCCESS,False,False,False,HEALTHY,-0.22999999999999998,57.64999999999999,0.7294117647058823,SAFE,PROCESS,0,SAFE
R027,H022,v2.28,100,67.44,54.51,1.92,154.32,80.31,1.22,186.09,0.86,SUCCESS,False,False,False,HEALTHY,-0.36,-31.77000000000001,0.7049180327868853,SAFE,PROCESS,0,SAFE
R027,H023,v2.28,10,60.53,51.04,2.12,157.99,74.66,1.74,111.42,2.61,SUCCESS,False,False,False,HEALTHY,0.8699999999999999,46.57000000000001,1.5,SAFE,PROCESS,0,SAFE
R027,H024,v2.28,10,56.1,53.84,,202.29,50.3,0.71,148.85,1.91,SUCCESS,False,True,False,HEALTHY,1.2,53.44,2.6901408450704225,WARNING,HOLD,20,HOLD
R027,H025,v2.28,50,73.43,58.6,1.49,258.37,84.01,1.43,212.31,1.67,SUCCESS,False,False,False,HEALTHY,0.24,46.06,1.167832167832168,SAFE,PROCESS,0,SAFE
R027,H026,v2.28,10,53.78,51.98,1.88,296.89,54.22,1.72,174.59,2.3,SUCCESS,False,False,False,HEALTHY,0.5799999999999998,122.29999999999998,1.3372093023255813,WARNING,PROCESS,20,SAFE
R027,H027,v2.28,25,39.82,56.67,1.09,168.22,57.51,1.05,198.01,0.99,SUCCESS,False,False,False,HEALTHY,-0.06000000000000005,-29.789999999999992,0.9428571428571428,SAFE,PROCESS,0,SAFE
R027,H028,v2.28,5,35.35,55.57,2.02,244.6,79.27,0.81,171.31,1.43,SUCCESS,False,False,False,HEALTHY,0.6199999999999999,73.28999999999999,1.765432098765432,SAFE,PROCESS,0,SAFE
R027,H029,v2.28,50,49.19,61.22,1.16,181.65,92.3,1.47,148.58,2.23,SUCCESS,False,False,False,HEALTHY,0.76,33.06999999999999,1.5170068027210883,SAFE,PROCESS,0,SAFE
R027,H030,v2.28,100,64.23,54.11,1.76,175.47,95.03,0.77,220.45,2.24,SUCCESS,False,False,False,HEALTHY,1.4700000000000002,-44.97999999999999,2.909090909090909,WARNING,PROCESS,20,SAFE
R027,H031,v2.28,5,100.0,66.05,2.99,139.47,53.77,1.67,130.1,0.73,SUCCESS,False,False,True,HEALTHY,-0.94,9.370000000000005,0.437125748502994,SAFE,HOLD,20,HOLD
R027,H032,v2.28,50,37.74,58.58,1.68,236.38,71.36,0.77,221.22,2.08,SUCCESS,False,False,False,HEALTHY,1.31,15.159999999999997,2.7012987012987013,WARNING,PROCESS,20,SAFE
R027,H033,v2.28,5,64.01,56.05,1.04,205.47,87.98,1.88,126.57,1.1,SUCCESS,False,False,False,HEALTHY,-0.7799999999999998,78.9,0.5851063829787235,SAFE,PROCESS,0,SAFE
R027,H034,v2.28,25,65.6,45.26,2.77,183.34,69.42,1.59,182.38,1.29,SUCCESS,False,False,False,HEALTHY,-0.30000000000000004,0.960000000000008,0.8113207547169811,SAFE,PROCESS,0,SAFE
R027,H035,v2.28,10,59.31,57.23,2.89,216.72,98.46,1.38,154.42,0.61,SUCCESS,False,False,False,HEALTHY,-0.7699999999999999,62.30000000000001,0.4420289855072464,SAFE,PROCESS,0,SAFE
R027,H036,v2.28,5,50.93,62.34,2.25,265.62,94.13,0.75,106.84,2.48,IN_PROGRESS,False,False,False,HEALTHY,1.73,158.78,3.3066666666666666,WARNING,PROCESS,25,SAFE
R027,H037,v2.28,25,56.1,57.24,1.43,216.98,66.6,0.61,202.27,0.53,SUCCESS,False,False,False,HEALTHY,-0.07999999999999996,14.70999999999998,0.8688524590163935,SAFE,PROCESS,0,SAFE
R027,H038,v2.28,5,50.3,46.6,0.7,217.47,55.34,1.29,130.6,0.58,SUCCESS,False,False,False,HEALTHY,-0.7100000000000001,86.87,0.44961240310077516,SAFE,PROCESS,0,SAFE
R027,H039,v2.28,25,52.55,46.88,2.18,107.45,95.31,1.76,208.35,2.64,SUCCESS,False,False,False,HEALTHY,0.8800000000000001,-100.89999999999999,1.5,SAFE,PROCESS,0,SAFE
R027,H040,v2.28,25,37.42,64.49,1.44,279.41,84.94,1.52,220.96,0.54,IN_PROGRESS,False,False,False,HEALTHY,-0.98,58.45000000000002,0.35526315789473684,SAFE,PROCESS,5,SAFE
R027,H041,v2.28,25,45.62,41.02,1.28,153.71,68.94,0.55,224.05,1.58,SUCCESS,False,False,False,HEALTHY,1.03,-70.34,2.8727272727272726,WARNING,PROCESS,20,SAFE
R027,H042,v2.28,5,50.7,64.4,2.05,118.27,61.37,1.5,200.55,1.58,SUCCESS,False,False,False,HEALTHY,0.08000000000000007,-82.28000000000002,1.0533333333333335,SAFE,PROCESS,0,SAFE
R027,H043,v2.28,25,54.17,,1.9,150.79,80.57,1.39,180.91,1.08,SUCCESS,False,True,False,HEALTHY,-0.30999999999999983,-30.120000000000005,0.7769784172661871,SAFE,HOLD,0,HOLD
R027,H044,v2.28,25,60.52,57.89,0.93,173.46,64.17,1.38,190.98,1.97,IN_PROGRESS,False,False,False,HEALTHY,0.5900000000000001,-17.519999999999982,1.427536231884058,SAFE,PROCESS,5,SAFE
R027,H045,v2.28,50,45.39,55.56,2.76,107.84,52.45,0.62,223.1,1.79,SUCCESS,False,False,False,HEALTHY,1.17,-115.25999999999999,2.8870967741935485,WARNING,PROCESS,20,SAFE
R027,H046,v2.28,5,49.2,62.91,2.74,201.57,98.95,1.43,219.2,2.22,SUCCESS,False,False,False,HEALTHY,0.7900000000000003,-17.629999999999995,1.5524475524475527,SAFE,PROCESS,0,SAFE
R027,H047,v2.28,5,26.95,51.68,1.42,138.91,81.23,0.93,211.45,1.62,SUCCESS,False,False,False,HEALTHY,0.6900000000000001,-72.53999999999999,1.7419354838709677,SAFE,PROCESS,0,SAFE
R027,H048,v2.28,100,61.61,58.41,2.0,292.57,89.23,0.7,215.08,2.07,SUCCESS,False,False,False,HEALTHY,1.3699999999999999,77.48999999999998,2.9571428571428573,WARNING,PROCESS,20,SAFE
R027,H049,v2.28,5,42.99,56.61,1.74,239.63,72.43,1.78,172.09,1.96,SUCCESS,False,False,False,HEALTHY,0.17999999999999994,67.53999999999999,1.101123595505618,SAFE,PROCESS,0,SAFE
R027,H050,v2.28,5,50.15,47.11,1.82,107.99,74.74,1.43,188.46,2.56,SUCCESS,False,False,False,HEALTHY,1.1300000000000001,-80.47000000000001,1.7902097902097904,WARNING,PROCESS,20,SAFE
R028,H001,v2.29,5,68.26,85.33,6.21,483.68,7.38,0.82,193.75,9.33,ROLLED_BACK,True,False,False,CRITICAL,8.51,289.93,11.378048780487806,CRITICAL,PROCESS,155,BLOCK
R028,H002,v2.29,5,73.64,78.16,6.49,,17.73,1.77,197.68,8.76,SUCCESS,True,True,False,LOW,6.99,,4.9491525423728815,UNKNOWN,HOLD,80,HOLD
R028,H003,v2.29,10,79.41,76.85,10.58,643.72,8.74,1.07,239.92,5.81,ROLLED_BACK,True,False,False,CRITICAL,4.739999999999999,403.80000000000007,5.429906542056074,CRITICAL,PROCESS,160,BLOCK
R028,H004,v2.29,25,71.55,56.32,5.15,715.73,25.61,1.6,142.82,7.22,FAILED,True,False,False,LOW,5.619999999999999,572.9100000000001,4.512499999999999,CRITICAL,PROCESS,140,BLOCK
R028,H005,v2.29,10,74.32,87.0,10.83,442.09,29.32,1.17,150.83,5.99,FAILED,True,False,False,LOW,4.82,291.26,5.11965811965812,CRITICAL,PROCESS,135,BLOCK
R028,H006,v2.29,5,96.02,93.15,11.4,610.47,17.18,1.58,112.72,5.96,SUCCESS,True,False,True,LOW,4.38,497.75,3.772151898734177,CRITICAL,HOLD,170,HOLD
R028,H007,v2.29,10,76.86,78.06,5.54,489.68,26.84,0.63,170.41,9.72,SUCCESS,True,False,False,LOW,9.09,319.27,15.428571428571429,CRITICAL,PROCESS,115,BLOCK
R028,H008,v2.29,10,70.15,84.7,8.88,646.16,17.11,1.94,212.15,7.25,SUCCESS,True,False,False,LOW,5.3100000000000005,434.01,3.7371134020618557,CRITICAL,PROCESS,140,BLOCK
R028,H009,v2.29,25,65.69,77.79,11.33,627.44,23.83,1.87,168.66,10.46,SUCCESS,True,False,False,LOW,8.59,458.7800000000001,5.593582887700535,CRITICAL,PROCESS,130,BLOCK
R028,H010,v2.29,5,84.2,70.77,11.54,698.83,10.02,1.52,244.34,6.62,SUCCESS,True,False,False,LOW,5.1,454.49,4.355263157894737,CRITICAL,PROCESS,140,BLOCK
R028,H011,v2.29,25,84.95,84.27,11.39,692.21,22.38,1.03,111.52,10.8,FAILED,True,False,False,LOW,9.770000000000001,580.69,10.485436893203884,CRITICAL,PROCESS,160,BLOCK
R028,H012,v2.29,25,79.52,56.96,6.93,488.49,5.09,1.1,112.52,8.69,FAILED,True,False,False,CRITICAL,7.59,375.97,7.899999999999999,CRITICAL,PROCESS,145,BLOCK
R028,H013,v2.29,5,82.05,81.71,6.56,646.47,29.65,0.99,161.51,6.7,ROLLED_BACK,True,False,False,LOW,5.71,484.96000000000004,6.767676767676768,CRITICAL,PROCESS,160,BLOCK
R028,H014,v2.29,50,76.26,79.99,9.45,739.71,21.99,1.58,204.97,9.69,SUCCESS,True,False,False,LOW,8.11,534.74,6.132911392405063,CRITICAL,PROCESS,130,BLOCK
R028,H015,v2.29,10,90.61,80.05,7.34,732.62,20.91,1.18,249.57,9.31,SUCCESS,True,False,False,LOW,8.13,483.05,7.889830508474577,CRITICAL,PROCESS,160,BLOCK
R028,H016,v2.29,25,75.14,,11.8,732.99,12.82,1.87,234.74,6.9,SUCCESS,True,True,False,LOW,5.03,498.25,3.6898395721925135,CRITICAL,HOLD,130,HOLD
R028,H017,v2.29,25,63.79,89.61,8.36,478.81,6.64,1.71,193.93,9.76,SUCCESS,True,False,False,CRITICAL,8.05,284.88,5.707602339181286,CRITICAL,PROCESS,145,BLOCK
R028,H018,v2.29,5,65.8,74.55,5.37,517.16,3.53,0.9,149.57,7.07,SUCCESS,True,False,False,CRITICAL,6.17,367.59,7.855555555555556,CRITICAL,PROCESS,150,BLOCK
R028,H019,v2.29,50,77.07,62.72,9.42,783.02,18.55,1.83,131.38,7.64,ROLLED_BACK,True,False,False,LOW,5.81,651.64,4.174863387978141,CRITICAL,PROCESS,140,BLOCK
R028,H020,v2.29,10,65.21,82.85,5.01,748.97,7.17,0.7,102.5,8.11,SUCCESS,True,False,False,CRITICAL,7.409999999999999,646.47,11.585714285714285,CRITICAL,PROCESS,160,BLOCK
R028,H021,v2.29,50,,77.13,7.79,724.27,21.09,0.76,184.28,10.98,SUCCESS,True,True,False,LOW,10.22,539.99,14.447368421052632,CRITICAL,HOLD,130,HOLD
R028,H022,v2.29,10,75.83,66.82,7.19,490.16,18.18,1.66,243.01,8.54,SUCCESS,True,False,False,LOW,6.879999999999999,247.15000000000003,5.144578313253012,CRITICAL,PROCESS,115,BLOCK
R028,H023,v2.29,100,52.87,66.81,8.96,712.95,29.08,0.77,189.18,5.16,FAILED,True,False,False,LOW,4.390000000000001,523.77,6.701298701298701,CRITICAL,PROCESS,140,BLOCK
R028,H024,v2.29,10,80.31,57.11,7.23,569.69,25.69,1.63,158.02,8.45,SUCCESS,True,False,False,LOW,6.819999999999999,411.6700000000001,5.184049079754601,CRITICAL,PROCESS,140,BLOCK
R028,H025,v2.29,10,71.48,71.01,7.66,544.16,23.81,1.27,211.92,7.74,SUCCESS,True,False,False,LOW,6.470000000000001,332.24,6.094488188976378,CRITICAL,PROCESS,130,BLOCK
R028,H026,v2.29,5,91.12,72.69,6.7,753.27,18.28,1.58,182.07,8.93,ROLLED_BACK,True,False,False,LOW,7.35,571.2,5.651898734177215,CRITICAL,PROCESS,160,BLOCK
R028,H027,v2.29,50,80.53,69.85,5.01,512.96,17.86,1.15,182.11,9.09,FAILED,True,False,False,LOW,7.9399999999999995,330.85,7.904347826086957,CRITICAL,PROCESS,150,BLOCK
R028,H028,v2.29,25,72.43,83.66,7.7,401.42,0.89,1.25,191.27,9.29,SUCCESS,True,False,False,CRITICAL,8.04,210.15,7.4319999999999995,CRITICAL,PROCESS,145,BLOCK
R028,H029,v2.29,5,83.35,89.71,6.19,762.05,29.69,1.68,140.46,6.4,SUCCESS,True,False,False,LOW,4.720000000000001,621.5899999999999,3.8095238095238098,CRITICAL,PROCESS,150,BLOCK
R028,H030,v2.29,5,66.97,83.04,8.11,663.65,20.92,1.6,204.01,8.08,FAILED,True,False,False,LOW,6.48,459.64,5.05,CRITICAL,PROCESS,150,BLOCK
R028,H031,v2.29,25,66.77,60.11,6.96,491.12,19.15,1.48,123.26,10.64,FAILED,True,False,False,LOW,9.16,367.86,7.1891891891891895,CRITICAL,PROCESS,125,BLOCK
R028,H032,v2.29,5,60.88,81.29,6.43,529.83,20.45,1.69,245.0,5.05,SUCCESS,True,False,False,LOW,3.36,284.83000000000004,2.9881656804733727,CRITICAL,PROCESS,140,BLOCK
R028,H033,v2.29,10,86.36,83.21,6.55,600.4,23.16,1.95,136.33,7.45,FAILED,True,False,False,LOW,5.5,464.06999999999994,3.8205128205128207,CRITICAL,PROCESS,160,BLOCK
R028,H034,v2.29,5,78.38,78.76,7.86,792.72,19.16,1.63,229.81,7.66,SUCCESS,True,False,False,LOW,6.03,562.9100000000001,4.699386503067485,CRITICAL,PROCESS,130,BLOCK
R028,H035,v2.29,50,83.38,86.17,7.04,595.88,14.15,0.6,214.51,5.77,SUCCESS,True,False,False,LOW,5.17,381.37,9.616666666666667,CRITICAL,PROCESS,150,BLOCK
R028,H036,v2.29,5,46.47,82.0,8.75,651.32,5.36,0.61,237.99,11.45,SUCCESS,True,False,False,CRITICAL,10.84,413.33000000000004,18.770491803278688,CRITICAL,PROCESS,160,BLOCK
